provincia_iso,sexo,grupo_edad,fecha,num_hosp,num_uci,num_def
CA,M,80+,2022-07-07,0,0,0
CA,M,NC,2022-07-07,0,0,0
CA,NC,0-9,2022-07-07,0,0,0
CA,NC,10-19,2022-07-07,0,0,0
CA,NC,20-29,2022-07-07,0,0,0
CA,NC,30-39,2022-07-07,0,0,0
CA,NC,40-49,2022-07-07,0,0,0
CA,NC,50-59,2022-07-07,0,0,0
CA,NC,60-69,2022-07-07,0,0,0
CA,NC,70-79,2022-07-07,0,0,0
CA,NC,80+,2022-07-07,0,0,0
CA,NC,NC,2022-07-07,0,0,0
CC,H,0-9,2022-07-07,0,0,0
CC,H,10-19,2022-07-07,0,0,0
CC,H,20-29,2022-07-07,0,0,0
CC,H,30-39,2022-07-07,0,0,0
CC,H,40-49,2022-07-07,0,0,0
CC,H,50-59,2022-07-07,0,0,0
CC,H,60-69,2022-07-07,2,0,1
CC,H,70-79,2022-07-07,1,1,0
CC,H,80+,2022-07-07,3,0,0
CC,H,NC,2022-07-07,0,0,0
CC,M,0-9,2022-07-07,0,0,0
CC,M,10-19,2022-07-07,0,0,0
CC,M,20-29,2022-07-07,0,0,0
CC,M,30-39,2022-07-07,0,0,0
CC,M,40-49,2022-07-07,0,0,0
CC,M,50-59,2022-07-07,0,0,0
CC,M,60-69,2022-07-07,3,0,0
CC,M,70-79,2022-07-07,0,0,0
CC,M,80+,2022-07-07,1,0,0
CC,M,NC,2022-07-07,0,0,0
CC,NC,0-9,2022-07-07,0,0,0
CC,NC,10-19,2022-07-07,0,0,0
CC,NC,20-29,2022-07-07,0,0,0
CC,NC,30-39,2022-07-07,0,0,0
CC,NC,40-49,2022-07-07,0,0,0
CC,NC,50-59,2022-07-07,0,0,0
CC,NC,60-69,2022-07-07,0,0,0
CC,NC,70-79,2022-07-07,0,0,0
CC,NC,80+,2022-07-07,0,0,0
CC,NC,NC,2022-07-07,0,0,0
CE,H,0-9,2022-07-07,0,0,0
CE,H,10-19,2022-07-07,0,0,0
CE,H,20-29,2022-07-07,0,0,0
CE,H,30-39,2022-07-07,0,0,0
CE,H,40-49,2022-07-07,0,0,0
CE,H,50-59,2022-07-07,0,0,0
CE,H,60-69,2022-07-07,1,0,0
CE,H,70-79,2022-07-07,0,0,0
CE,H,80+,2022-07-07,0,0,0
CE,H,NC,2022-07-07,0,0,0
CE,M,0-9,2022-07-07,0,0,0
CE,M,10-19,2022-07-07,0,0,0
CE,M,20-29,2022-07-07,0,0,0
CE,M,30-39,2022-07-07,0,0,0
CE,M,40-49,2022-07-07,0,0,0
CE,M,50-59,2022-07-07,0,0,0
CE,M,60-69,2022-07-07,0,0,0
CE,M,70-79,2022-07-07,0,0,0
CE,M,80+,2022-07-07,0,0,0
CE,M,NC,2022-07-07,0,0,0
CE,NC,0-9,2022-07-07,0,0,0
CE,NC,10-19,2022-07-07,0,0,0
CE,NC,20-29,2022-07-07,0,0,0
CE,NC,30-39,2022-07-07,0,0,0
CE,NC,40-49,2022-07-07,0,0,0
CE,NC,50-59,2022-07-07,0,0,0
CE,NC,60-69,2022-07-07,0,0,0
CE,NC,70-79,2022-07-07,0,0,0
CE,NC,80+,2022-07-07,0,0,0
CE,NC,NC,2022-07-07,0,0,0
CO,H,0-9,2022-07-07,0,0,0
CO,H,10-19,2022-07-07,0,0,0
CO,H,20-29,2022-07-07,0,0,0
CO,H,30-39,2022-07-07,0,0,0
CO,H,40-49,2022-07-07,0,0,0
CO,H,50-59,2022-07-07,1,0,0
CO,H,60-69,2022-07-07,1,0,0
CO,H,70-79,2022-07-07,1,0,0
CO,H,80+,2022-07-07,1,0,2
CO,H,NC,2022-07-07,0,0,0
CO,M,0-9,2022-07-07,0,0,0
CO,M,10-19,2022-07-07,0,0,0
CO,M,20-29,2022-07-07,0,0,0
CO,M,30-39,2022-07-07,0,0,0
CO,M,40-49,2022-07-07,0,0,0
CO,M,50-59,2022-07-07,1,1,0
CO,M,60-69,2022-07-07,0,0,0
CO,M,70-79,2022-07-07,1,0,1
CO,M,80+,2022-07-07,5,0,1
CO,M,NC,2022-07-07,0,0,0
CO,NC,0-9,2022-07-07,0,0,0
CO,NC,10-19,2022-07-07,0,0,0
CO,NC,20-29,2022-07-07,0,0,0
CO,NC,30-39,2022-07-07,0,0,0
CO,NC,40-49,2022-07-07,0,0,0
CO,NC,50-59,2022-07-07,0,0,0
CO,NC,60-69,2022-07-07,0,0,0
CO,NC,70-79,2022-07-07,0,0,0
CO,NC,80+,2022-07-07,0,0,0
CO,NC,NC,2022-07-07,0,0,0
CR,H,0-9,2022-07-07,0,0,0
CR,H,10-19,2022-07-07,1,0,0
CR,H,20-29,2022-07-07,0,0,0
CR,H,30-39,2022-07-07,0,0,0
CR,H,40-49,2022-07-07,0,0,0
CR,H,50-59,2022-07-07,0,0,0
CR,H,60-69,2022-07-07,3,0,0
CR,H,70-79,2022-07-07,0,0,0
CR,H,80+,2022-07-07,11,0,1
CR,H,NC,2022-07-07,0,0,0
CR,M,0-9,2022-07-07,0,0,0
CR,M,10-19,2022-07-07,0,0,0
CR,M,20-29,2022-07-07,0,0,0
CR,M,30-39,2022-07-07,0,0,0
CR,M,40-49,2022-07-07,0,0,0
CR,M,50-59,2022-07-07,0,0,0
CR,M,60-69,2022-07-07,1,0,0
CR,M,70-79,2022-07-07,0,0,0
CR,M,80+,2022-07-07,4,0,0
CR,M,NC,2022-07-07,0,0,0
CR,NC,0-9,2022-07-07,0,0,0
CR,NC,10-19,2022-07-07,0,0,0
CR,NC,20-29,2022-07-07,0,0,0
CR,NC,30-39,2022-07-07,0,0,0
CR,NC,40-49,2022-07-07,0,0,0
CR,NC,50-59,2022-07-07,0,0,0
CR,NC,60-69,2022-07-07,0,0,0
CR,NC,70-79,2022-07-07,0,0,0
CR,NC,80+,2022-07-07,0,0,0
CR,NC,NC,2022-07-07,0,0,0
CS,H,0-9,2022-07-07,0,0,0
CS,H,10-19,2022-07-07,0,0,0
CS,H,20-29,2022-07-07,0,0,0
CS,H,30-39,2022-07-07,0,0,0
CS,H,40-49,2022-07-07,1,0,0
CS,H,50-59,2022-07-07,3,0,0
CS,H,60-69,2022-07-07,2,0,1
CS,H,70-79,2022-07-07,6,0,0
CS,H,80+,2022-07-07,1,0,1
CS,H,NC,2022-07-07,0,0,0
CS,M,0-9,2022-07-07,2,0,0
CS,M,10-19,2022-07-07,0,0,0
CS,M,20-29,2022-07-07,2,0,0
CS,M,30-39,2022-07-07,2,0,0
CS,M,40-49,2022-07-07,0,0,0
CS,M,50-59,2022-07-07,0,0,0
CS,M,60-69,2022-07-07,1,0,0
CS,M,70-79,2022-07-07,1,0,0
CS,M,80+,2022-07-07,4,0,0
CS,M,NC,2022-07-07,0,0,0
CS,NC,0-9,2022-07-07,0,0,0
CS,NC,10-19,2022-07-07,0,0,0
CS,NC,20-29,2022-07-07,0,0,0
CS,NC,30-39,2022-07-07,0,0,0
CS,NC,40-49,2022-07-07,0,0,0
CS,NC,50-59,2022-07-07,0,0,0
CS,NC,60-69,2022-07-07,0,0,0
CS,NC,70-79,2022-07-07,0,0,0
CS,NC,80+,2022-07-07,0,0,0
CS,NC,NC,2022-07-07,0,0,0
CU,H,0-9,2022-07-07,0,0,0
CU,H,10-19,2022-07-07,1,0,0
CU,H,20-29,2022-07-07,0,0,0
CU,H,30-39,2022-07-07,0,0,0
CU,H,40-49,2022-07-07,0,0,0
CU,H,50-59,2022-07-07,0,0,0
CU,H,60-69,2022-07-07,0,0,1
CU,H,70-79,2022-07-07,0,0,0
CU,H,80+,2022-07-07,4,0,0
CU,H,NC,2022-07-07,0,0,0
CU,M,0-9,2022-07-07,0,0,0
CU,M,10-19,2022-07-07,0,0,0
CU,M,20-29,2022-07-07,0,0,0
CU,M,30-39,2022-07-07,0,0,0
CU,M,40-49,2022-07-07,0,0,0
CU,M,50-59,2022-07-07,0,0,0
CU,M,60-69,2022-07-07,0,0,0
CU,M,70-79,2022-07-07,1,0,0
CU,M,80+,2022-07-07,3,0,1
CU,M,NC,2022-07-07,0,0,0
CU,NC,0-9,2022-07-07,0,0,0
CU,NC,10-19,2022-07-07,0,0,0
CU,NC,20-29,2022-07-07,0,0,0
CU,NC,30-39,2022-07-07,0,0,0
CU,NC,40-49,2022-07-07,0,0,0
CU,NC,50-59,2022-07-07,0,0,0
CU,NC,60-69,2022-07-07,0,0,0
CU,NC,70-79,2022-07-07,0,0,0
CU,NC,80+,2022-07-07,0,0,0
CU,NC,NC,2022-07-07,0,0,0
GC,H,0-9,2022-07-07,1,0,0
GC,H,10-19,2022-07-07,0,0,0
GC,H,20-29,2022-07-07,0,0,0
GC,H,30-39,2022-07-07,0,0,0
GC,H,40-49,2022-07-07,0,1,0
GC,H,50-59,2022-07-07,0,0,0
GC,H,60-69,2022-07-07,3,1,0
GC,H,70-79,2022-07-07,3,0,1
GC,H,80+,2022-07-07,3,0,1
GC,H,NC,2022-07-07,0,0,0
GC,M,0-9,2022-07-07,0,0,0
GC,M,10-19,2022-07-07,0,0,0
GC,M,20-29,2022-07-07,0,0,0
GC,M,30-39,2022-07-07,0,0,0
GC,M,40-49,2022-07-07,1,0,0
GC,M,50-59,2022-07-07,0,0,0
GC,M,60-69,2022-07-07,0,0,0
GC,M,70-79,2022-07-07,2,1,0
GC,M,80+,2022-07-07,3,0,0
GC,M,NC,2022-07-07,0,0,0
GC,NC,0-9,2022-07-07,0,0,0
GC,NC,10-19,2022-07-07,0,0,0
GC,NC,20-29,2022-07-07,0,0,0
GC,NC,30-39,2022-07-07,0,0,0
GC,NC,40-49,2022-07-07,0,0,0
GC,NC,50-59,2022-07-07,0,0,0
GC,NC,60-69,2022-07-07,0,0,0
GC,NC,70-79,2022-07-07,0,0,0
GC,NC,80+,2022-07-07,1,0,0
GC,NC,NC,2022-07-07,0,0,0
GI,H,0-9,2022-07-07,0,0,0
GI,H,10-19,2022-07-07,0,0,0
GI,H,20-29,2022-07-07,0,0,0
GI,H,30-39,2022-07-07,0,0,0
GI,H,40-49,2022-07-07,0,0,0
GI,H,50-59,2022-07-07,0,0,0
GI,H,60-69,2022-07-07,0,0,0
GI,H,70-79,2022-07-07,1,0,1
GI,H,80+,2022-07-07,1,0,1
GI,H,NC,2022-07-07,0,0,0
GI,M,0-9,2022-07-07,0,0,0
GI,M,10-19,2022-07-07,0,0,0
GI,M,20-29,2022-07-07,0,0,0
GI,M,30-39,2022-07-07,0,0,0
GI,M,40-49,2022-07-07,0,0,0
GI,M,50-59,2022-07-07,0,0,0
GI,M,60-69,2022-07-07,0,0,0
GI,M,70-79,2022-07-07,2,0,0
GI,M,80+,2022-07-07,3,0,0
GI,M,NC,2022-07-07,0,0,0
GI,NC,0-9,2022-07-07,0,0,0
GI,NC,10-19,2022-07-07,0,0,0
GI,NC,20-29,2022-07-07,0,0,0
GI,NC,30-39,2022-07-07,0,0,0
GI,NC,40-49,2022-07-07,0,0,0
GI,NC,50-59,2022-07-07,0,0,0
GI,NC,60-69,2022-07-07,0,0,0
GI,NC,70-79,2022-07-07,0,0,0
GI,NC,80+,2022-07-07,0,0,0
GI,NC,NC,2022-07-07,0,0,0
GR,H,0-9,2022-07-07,0,0,0
GR,H,10-19,2022-07-07,0,0,0
GR,H,20-29,2022-07-07,0,0,0
GR,H,30-39,2022-07-07,0,0,0
GR,H,40-49,2022-07-07,0,0,0
GR,H,50-59,2022-07-07,1,0,0
GR,H,60-69,2022-07-07,1,0,0
GR,H,70-79,2022-07-07,1,0,0
GR,H,80+,2022-07-07,5,0,0
GR,H,NC,2022-07-07,0,0,0
GR,M,0-9,2022-07-07,0,0,0
GR,M,10-19,2022-07-07,0,0,0
GR,M,20-29,2022-07-07,0,0,0
GR,M,30-39,2022-07-07,2,0,0
GR,M,40-49,2022-07-07,0,0,0
GR,M,50-59,2022-07-07,0,0,0
GR,M,60-69,2022-07-07,2,0,1
GR,M,70-79,2022-07-07,0,0,0
GR,M,80+,2022-07-07,3,0,0
GR,M,NC,2022-07-07,0,0,0
GR,NC,0-9,2022-07-07,0,0,0
GR,NC,10-19,2022-07-07,0,0,0
GR,NC,20-29,2022-07-07,0,0,0
GR,NC,30-39,2022-07-07,0,0,0
GR,NC,40-49,2022-07-07,0,0,0
GR,NC,50-59,2022-07-07,0,0,0
GR,NC,60-69,2022-07-07,0,0,0
GR,NC,70-79,2022-07-07,0,0,0
GR,NC,80+,2022-07-07,0,0,0
GR,NC,NC,2022-07-07,0,0,0
GU,H,0-9,2022-07-07,0,0,0
GU,H,10-19,2022-07-07,0,0,0
GU,H,20-29,2022-07-07,0,0,0
GU,H,30-39,2022-07-07,0,0,0
GU,H,40-49,2022-07-07,0,0,0
GU,H,50-59,2022-07-07,0,0,1
GU,H,60-69,2022-07-07,2,1,0
GU,H,70-79,2022-07-07,1,0,0
GU,H,80+,2022-07-07,5,0,0
GU,H,NC,2022-07-07,0,0,0
GU,M,0-9,2022-07-07,0,0,0
GU,M,10-19,2022-07-07,0,0,0
GU,M,20-29,2022-07-07,0,0,0
GU,M,30-39,2022-07-07,0,0,0
GU,M,40-49,2022-07-07,1,0,0
GU,M,50-59,2022-07-07,2,0,0
GU,M,60-69,2022-07-07,1,0,0
GU,M,70-79,2022-07-07,0,0,0
GU,M,80+,2022-07-07,2,0,0
GU,M,NC,2022-07-07,0,0,0
GU,NC,0-9,2022-07-07,0,0,0
GU,NC,10-19,2022-07-07,0,0,0
GU,NC,20-29,2022-07-07,0,0,0
GU,NC,30-39,2022-07-07,0,0,0
GU,NC,40-49,2022-07-07,0,0,0
GU,NC,50-59,2022-07-07,0,0,0
GU,NC,60-69,2022-07-07,0,0,0
GU,NC,70-79,2022-07-07,0,0,0
GU,NC,80+,2022-07-07,0,0,0
GU,NC,NC,2022-07-07,0,0,0
H,H,0-9,2022-07-07,0,0,0
H,H,10-19,2022-07-07,0,0,0
H,H,20-29,2022-07-07,0,0,0
H,H,30-39,2022-07-07,1,0,0
H,H,40-49,2022-07-07,0,0,0
H,H,50-59,2022-07-07,1,0,0
H,H,60-69,2022-07-07,0,0,0
H,H,70-79,2022-07-07,1,0,0
H,H,80+,2022-07-07,3,0,0
H,H,NC,2022-07-07,0,0,0
H,M,0-9,2022-07-07,0,0,0
H,M,10-19,2022-07-07,0,0,0
H,M,20-29,2022-07-07,0,0,0
H,M,30-39,2022-07-07,1,0,0
H,M,40-49,2022-07-07,1,0,0
H,M,50-59,2022-07-07,0,0,0
H,M,60-69,2022-07-07,0,0,0
H,M,70-79,2022-07-07,0,0,0
H,M,80+,2022-07-07,2,0,0
H,M,NC,2022-07-07,0,0,0
H,NC,0-9,2022-07-07,0,0,0
H,NC,10-19,2022-07-07,0,0,0
H,NC,20-29,2022-07-07,0,0,0
H,NC,30-39,2022-07-07,0,0,0
H,NC,40-49,2022-07-07,0,0,0
H,NC,50-59,2022-07-07,0,0,0
H,NC,60-69,2022-07-07,0,0,0
H,NC,70-79,2022-07-07,0,0,0
H,NC,80+,2022-07-07,0,0,0
H,NC,NC,2022-07-07,0,0,0
HU,H,0-9,2022-07-07,0,0,0
HU,H,10-19,2022-07-07,0,0,0
HU,H,20-29,2022-07-07,0,0,0
HU,H,30-39,2022-07-07,0,0,0
HU,H,40-49,2022-07-07,0,0,0
HU,H,50-59,2022-07-07,0,0,0
HU,H,60-69,2022-07-07,0,0,0
HU,H,70-79,2022-07-07,0,0,1
HU,H,80+,2022-07-07,3,0,0
HU,H,NC,2022-07-07,0,0,0
HU,M,0-9,2022-07-07,0,0,0
HU,M,10-19,2022-07-07,0,0,0
HU,M,20-29,2022-07-07,0,0,0
HU,M,30-39,2022-07-07,0,0,0
HU,M,40-49,2022-07-07,2,0,0
HU,M,50-59,2022-07-07,0,0,0
HU,M,60-69,2022-07-07,0,0,0
HU,M,70-79,2022-07-07,0,0,0
HU,M,80+,2022-07-07,1,0,0
HU,M,NC,2022-07-07,0,0,0
HU,NC,0-9,2022-07-07,0,0,0
HU,NC,10-19,2022-07-07,0,0,0
HU,NC,20-29,2022-07-07,0,0,0
HU,NC,30-39,2022-07-07,0,0,0
HU,NC,40-49,2022-07-07,0,0,0
HU,NC,50-59,2022-07-07,0,0,0
HU,NC,60-69,2022-07-07,0,0,0
HU,NC,70-79,2022-07-07,0,0,0
HU,NC,80+,2022-07-07,0,0,0
HU,NC,NC,2022-07-07,0,0,0
J,H,0-9,2022-07-07,0,0,0
J,H,10-19,2022-07-07,0,0,0
J,H,20-29,2022-07-07,0,0,0
J,H,30-39,2022-07-07,0,0,0
J,H,40-49,2022-07-07,1,0,0
J,H,50-59,2022-07-07,0,0,0
J,H,60-69,2022-07-07,1,0,1
J,H,70-79,2022-07-07,2,0,0
J,H,80+,2022-07-07,2,0,0
J,H,NC,2022-07-07,0,0,0
J,M,0-9,2022-07-07,1,0,0
J,M,10-19,2022-07-07,0,0,0
J,M,20-29,2022-07-07,1,0,0
J,M,30-39,2022-07-07,0,0,0
J,M,40-49,2022-07-07,0,0,0
J,M,50-59,2022-07-07,1,0,0
J,M,60-69,2022-07-07,2,0,0
J,M,70-79,2022-07-07,1,0,1
J,M,80+,2022-07-07,1,0,1
J,M,NC,2022-07-07,0,0,0
J,NC,0-9,2022-07-07,0,0,0
J,NC,10-19,2022-07-07,0,0,0
J,NC,20-29,2022-07-07,0,0,0
J,NC,30-39,2022-07-07,0,0,0
J,NC,40-49,2022-07-07,0,0,0
J,NC,50-59,2022-07-07,0,0,0
J,NC,60-69,2022-07-07,0,0,0
J,NC,70-79,2022-07-07,0,0,0
J,NC,80+,2022-07-07,0,0,0
J,NC,NC,2022-07-07,0,0,0
L,H,0-9,2022-07-07,0,0,0
L,H,10-19,2022-07-07,0,0,0
L,H,20-29,2022-07-07,0,0,0
L,H,30-39,2022-07-07,0,0,0
L,H,40-49,2022-07-07,0,0,0
L,H,50-59,2022-07-07,0,0,0
L,H,60-69,2022-07-07,0,0,0
L,H,70-79,2022-07-07,0,0,0
L,H,80+,2022-07-07,0,0,1
L,H,NC,2022-07-07,0,0,0
L,M,0-9,2022-07-07,0,0,0
L,M,10-19,2022-07-07,0,0,0
L,M,20-29,2022-07-07,0,0,0
L,M,30-39,2022-07-07,0,0,0
L,M,40-49,2022-07-07,0,0,0
L,M,50-59,2022-07-07,0,0,0
L,M,60-69,2022-07-07,0,0,0
L,M,70-79,2022-07-07,0,0,0
L,M,80+,2022-07-07,1,0,0
L,M,NC,2022-07-07,0,0,0
L,NC,0-9,2022-07-07,0,0,0
L,NC,10-19,2022-07-07,0,0,0
L,NC,20-29,2022-07-07,0,0,0
L,NC,30-39,2022-07-07,0,0,0
L,NC,40-49,2022-07-07,0,0,0
L,NC,50-59,2022-07-07,0,0,0
L,NC,60-69,2022-07-07,0,0,0
L,NC,70-79,2022-07-07,0,0,0
L,NC,80+,2022-07-07,0,0,0
L,NC,NC,2022-07-07,0,0,0
LE,H,0-9,2022-07-07,0,0,0
LE,H,10-19,2022-07-07,0,0,0
LE,H,20-29,2022-07-07,0,0,0
LE,H,30-39,2022-07-07,0,0,0
LE,H,40-49,2022-07-07,0,0,0
LE,H,50-59,2022-07-07,0,0,0
LE,H,60-69,2022-07-07,2,0,0
LE,H,70-79,2022-07-07,4,1,0
LE,H,80+,2022-07-07,1,0,0
LE,H,NC,2022-07-07,0,0,0
LE,M,0-9,2022-07-07,0,0,0
LE,M,10-19,2022-07-07,0,0,0
LE,M,20-29,2022-07-07,1,0,0
LE,M,30-39,2022-07-07,1,0,0
LE,M,40-49,2022-07-07,0,0,0
LE,M,50-59,2022-07-07,0,0,0
LE,M,60-69,2022-07-07,2,0,0
LE,M,70-79,2022-07-07,0,0,0
LE,M,80+,2022-07-07,9,0,0
LE,M,NC,2022-07-07,0,0,0
LE,NC,0-9,2022-07-07,0,0,0
LE,NC,10-19,2022-07-07,0,0,0
LE,NC,20-29,2022-07-07,0,0,0
LE,NC,30-39,2022-07-07,0,0,0
LE,NC,40-49,2022-07-07,0,0,0
LE,NC,50-59,2022-07-07,0,0,0
LE,NC,60-69,2022-07-07,0,0,0
LE,NC,70-79,2022-07-07,0,0,0
LE,NC,80+,2022-07-07,0,0,0
LE,NC,NC,2022-07-07,0,0,0
LO,H,0-9,2022-07-07,0,0,0
LO,H,10-19,2022-07-07,0,0,0
LO,H,20-29,2022-07-07,0,0,0
LO,H,30-39,2022-07-07,0,0,0
LO,H,40-49,2022-07-07,0,0,0
LO,H,50-59,2022-07-07,0,0,0
LO,H,60-69,2022-07-07,0,0,0
LO,H,70-79,2022-07-07,0,0,0
LO,H,80+,2022-07-07,2,0,0
LO,H,NC,2022-07-07,0,0,0
LO,M,0-9,2022-07-07,0,0,0
LO,M,10-19,2022-07-07,0,0,0
LO,M,20-29,2022-07-07,0,0,0
LO,M,30-39,2022-07-07,0,0,0
LO,M,40-49,2022-07-07,0,0,0
LO,M,50-59,2022-07-07,0,0,0
LO,M,60-69,2022-07-07,1,0,0
LO,M,70-79,2022-07-07,1,0,0
LO,M,80+,2022-07-07,3,0,0
LO,M,NC,2022-07-07,0,0,0
LO,NC,0-9,2022-07-07,0,0,0
LO,NC,10-19,2022-07-07,0,0,0
LO,NC,20-29,2022-07-07,0,0,0
LO,NC,30-39,2022-07-07,0,0,0
LO,NC,40-49,2022-07-07,0,0,0
LO,NC,50-59,2022-07-07,0,0,0
LO,NC,60-69,2022-07-07,0,0,0
LO,NC,70-79,2022-07-07,0,0,0
LO,NC,80+,2022-07-07,0,0,0
LO,NC,NC,2022-07-07,0,0,0
LU,H,0-9,2022-07-07,0,0,0
LU,H,10-19,2022-07-07,0,0,0
LU,H,20-29,2022-07-07,0,0,0
LU,H,30-39,2022-07-07,0,0,0
LU,H,40-49,2022-07-07,0,0,0
LU,H,50-59,2022-07-07,0,0,0
LU,H,60-69,2022-07-07,2,0,0
LU,H,70-79,2022-07-07,2,0,0
LU,H,80+,2022-07-07,3,0,0
LU,H,NC,2022-07-07,0,0,0
LU,M,0-9,2022-07-07,0,0,0
LU,M,10-19,2022-07-07,0,0,0
LU,M,20-29,2022-07-07,0,0,0
LU,M,30-39,2022-07-07,0,0,0
LU,M,40-49,2022-07-07,0,0,0
LU,M,50-59,2022-07-07,0,0,0
LU,M,60-69,2022-07-07,0,0,0
LU,M,70-79,2022-07-07,0,0,0
LU,M,80+,2022-07-07,6,0,0
LU,M,NC,2022-07-07,0,0,0
LU,NC,0-9,2022-07-07,0,0,0
LU,NC,10-19,2022-07-07,0,0,0
LU,NC,20-29,2022-07-07,0,0,0
LU,NC,30-39,2022-07-07,0,0,0
LU,NC,40-49,2022-07-07,0,0,0
LU,NC,50-59,2022-07-07,0,0,0
LU,NC,60-69,2022-07-07,0,0,0
LU,NC,70-79,2022-07-07,0,0,0
LU,NC,80+,2022-07-07,0,0,0
LU,NC,NC,2022-07-07,0,0,0
M,H,0-9,2022-07-07,5,0,0
M,H,10-19,2022-07-07,0,0,0
M,H,20-29,2022-07-07,1,0,0
M,H,30-39,2022-07-07,1,0,0
M,H,40-49,2022-07-07,2,0,0
M,H,50-59,2022-07-07,7,3,0
M,H,60-69,2022-07-07,8,0,0
M,H,70-79,2022-07-07,24,3,3
M,H,80+,2022-07-07,46,2,6
M,H,NC,2022-07-07,0,0,0
M,M,0-9,2022-07-07,2,0,0
M,M,10-19,2022-07-07,2,0,0
M,M,20-29,2022-07-07,3,0,0
M,M,30-39,2022-07-07,3,0,0
M,M,40-49,2022-07-07,8,0,0
M,M,50-59,2022-07-07,2,0,0
M,M,60-69,2022-07-07,3,0,0
M,M,70-79,2022-07-07,12,0,1
M,M,80+,2022-07-07,62,2,9
M,M,NC,2022-07-07,0,0,0
M,NC,0-9,2022-07-07,0,0,0
M,NC,10-19,2022-07-07,0,0,0
M,NC,20-29,2022-07-07,0,0,0
M,NC,30-39,2022-07-07,0,0,0
M,NC,40-49,2022-07-07,0,0,0
M,NC,50-59,2022-07-07,0,0,0
M,NC,60-69,2022-07-07,0,0,0
M,NC,70-79,2022-07-07,0,0,0
M,NC,80+,2022-07-07,0,0,0
M,NC,NC,2022-07-07,0,0,0
MA,H,0-9,2022-07-07,1,0,0
MA,H,10-19,2022-07-07,0,0,0
MA,H,20-29,2022-07-07,1,0,0
MA,H,30-39,2022-07-07,0,0,0
MA,H,40-49,2022-07-07,0,0,0
MA,H,50-59,2022-07-07,1,0,0
MA,H,60-69,2022-07-07,1,0,0
MA,H,70-79,2022-07-07,5,0,0
MA,H,80+,2022-07-07,8,0,0
MA,H,NC,2022-07-07,0,0,0
MA,M,0-9,2022-07-07,0,0,0
MA,M,10-19,2022-07-07,0,0,0
MA,M,20-29,2022-07-07,2,0,0
MA,M,30-39,2022-07-07,1,0,0
MA,M,40-49,2022-07-07,2,0,0
MA,M,50-59,2022-07-07,1,0,0
MA,M,60-69,2022-07-07,2,0,0
MA,M,70-79,2022-07-07,4,0,0
MA,M,80+,2022-07-07,6,0,1
MA,M,NC,2022-07-07,0,0,0
MA,NC,0-9,2022-07-07,0,0,0
MA,NC,10-19,2022-07-07,0,0,0
MA,NC,20-29,2022-07-07,0,0,0
MA,NC,30-39,2022-07-07,0,0,0
MA,NC,40-49,2022-07-07,0,0,0
MA,NC,50-59,2022-07-07,0,0,0
MA,NC,60-69,2022-07-07,0,0,0
MA,NC,70-79,2022-07-07,0,0,0
MA,NC,80+,2022-07-07,0,0,0
MA,NC,NC,2022-07-07,0,0,0
ML,H,0-9,2022-07-07,0,0,0
ML,H,10-19,2022-07-07,0,0,0
ML,H,20-29,2022-07-07,0,0,0
ML,H,30-39,2022-07-07,0,0,0
ML,H,40-49,2022-07-07,0,0,0
ML,H,50-59,2022-07-07,1,0,0
ML,H,60-69,2022-07-07,0,0,0
ML,H,70-79,2022-07-07,0,0,0
ML,H,80+,2022-07-07,0,0,0
ML,H,NC,2022-07-07,0,0,0
ML,M,0-9,2022-07-07,0,0,0
ML,M,10-19,2022-07-07,0,0,0
ML,M,20-29,2022-07-07,0,0,0
ML,M,30-39,2022-07-07,0,0,0
ML,M,40-49,2022-07-07,1,0,0
ML,M,50-59,2022-07-07,0,0,0
ML,M,60-69,2022-07-07,0,0,0
ML,M,70-79,2022-07-07,0,0,0
ML,M,80+,2022-07-07,3,0,0
ML,M,NC,2022-07-07,0,0,0
ML,NC,0-9,2022-07-07,0,0,0
ML,NC,10-19,2022-07-07,0,0,0
ML,NC,20-29,2022-07-07,0,0,0
ML,NC,30-39,2022-07-07,0,0,0
ML,NC,40-49,2022-07-07,0,0,0
ML,NC,50-59,2022-07-07,0,0,0
ML,NC,60-69,2022-07-07,0,0,0
ML,NC,70-79,2022-07-07,0,0,0
ML,NC,80+,2022-07-07,0,0,0
ML,NC,NC,2022-07-07,0,0,0
MU,H,0-9,2022-07-07,0,0,0
MU,H,10-19,2022-07-07,0,0,0
MU,H,20-29,2022-07-07,0,0,0
MU,H,30-39,2022-07-07,1,0,0
MU,H,40-49,2022-07-07,0,0,0
MU,H,50-59,2022-07-07,0,0,0
MU,H,60-69,2022-07-07,0,0,0
MU,H,70-79,2022-07-07,2,0,1
MU,H,80+,2022-07-07,10,0,1
MU,H,NC,2022-07-07,0,0,0
MU,M,0-9,2022-07-07,0,0,0
MU,M,10-19,2022-07-07,0,0,0
MU,M,20-29,2022-07-07,0,0,0
MU,M,30-39,2022-07-07,0,0,0
MU,M,40-49,2022-07-07,0,0,0
MU,M,50-59,2022-07-07,1,0,0
MU,M,60-69,2022-07-07,1,0,0
MU,M,70-79,2022-07-07,1,0,0
MU,M,80+,2022-07-07,5,0,1
MU,M,NC,2022-07-07,0,0,0
MU,NC,0-9,2022-07-07,0,0,0
MU,NC,10-19,2022-07-07,0,0,0
MU,NC,20-29,2022-07-07,0,0,0
MU,NC,30-39,2022-07-07,0,0,0
